fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2023-11-09,SANCLEMENTE,487,518,1005,entre_semana,4065.79
2023-11-09,RIO FRIO,564,677,1241,entre_semana,4065.79
2023-11-09,OIBA,2392,1968,4360,entre_semana,4065.79
2023-11-09,TARAZA,1960,1794,3754,entre_semana,4065.79
2023-11-09,LLANOS,2084,2366,4450,entre_semana,4065.79
2023-11-09,ARCABUCO,1845,1989,3834,entre_semana,4065.79
2023-11-09,BICENTENARIO,1281,1214,2495,entre_semana,4065.79
2023-11-09,BORDO,2000,1862,3862,entre_semana,4065.79
2023-11-09,CANO,1368,1501,2869,entre_semana,4065.79
2023-11-09,CARIMAGUA,1183,1067,2250,entre_semana,4065.79
2023-11-09,CASABLANCA,5268,4677,9945,entre_semana,4065.79
2023-11-09,LOS CUROS,2841,2862,5703,entre_semana,4065.79
2023-11-09,COCORNA (EL SANTUARIO),3331,3233,6564,entre_semana,4065.79
2023-11-09,CRUCERO,728,776,1504,entre_semana,4065.79
2023-11-09,CURITÍ,2726,2380,5106,entre_semana,4065.79
2023-11-09,EL KORAN,3074,3016,6090,entre_semana,4065.79
2023-11-09,LA PARADA,0,20614,20614,entre_semana,4065.79
2023-11-09,CERRITOS II,5986,5901,11887,entre_semana,4065.79
2023-11-10,PEAJE TORO,859,855,1714,entre_semana,4056.94
2023-11-10,PEAJE TUNEL LA LINEA QUINDIO,0,4322,4322,entre_semana,4056.94
2023-11-10,PEAJE TUNEL LA LINEA TOLIMA,4256,0,4256,entre_semana,4056.94
2023-11-10,PLATANAL,1383,1393,2776,entre_semana,4056.94
2023-11-10,PTO. TRIUNFO,3002,3110,6112,entre_semana,4056.94
2023-11-10,RINCON HONDO,1206,947,2153,entre_semana,4056.94
2023-11-10,SACHICA,3422,2559,5981,entre_semana,4056.94
2023-11-10,SABOYA,2160,1413,3573,entre_semana,4056.94
2023-11-10,PEAJE RIO BLANCO,2773,2550,5323,entre_semana,4056.94
2023-11-10,SAN DIEGO,2286,2727,5013,entre_semana,4056.94
2023-11-10,SAN JUAN,3465,2561,6026,entre_semana,4056.94
2023-11-10,SANCLEMENTE,564,512,1076,entre_semana,4056.94
2023-11-10,RIO FRIO,809,804,1613,entre_semana,4056.94
2023-11-10,OIBA,3087,2460,5547,entre_semana,4056.94
2023-11-10,TARAZA,2415,2024,4439,entre_semana,4056.94
2023-11-10,LLANOS,2448,2912,5360,entre_semana,4056.94
2023-11-10,ARCABUCO,2327,3541,5868,entre_semana,4056.94
2023-11-10,BICENTENARIO,1847,1272,3119,entre_semana,4056.94
2023-11-10,BORDO,2239,1961,4200,entre_semana,4056.94
2023-11-10,CANO,1721,1484,3205,entre_semana,4056.94
2023-11-10,CARIMAGUA,1149,1148,2297,entre_semana,4056.94
2023-11-10,CASABLANCA,7165,4882,12047,entre_semana,4056.94
2023-11-10,LOS CUROS,3391,3608,6999,entre_semana,4056.94
2023-11-10,COCORNA (EL SANTUARIO),3857,3703,7560,entre_semana,4056.94
2023-11-10,CRUCERO,837,891,1728,entre_semana,4056.94
2023-11-10,CURITÍ,3048,3299,6347,entre_semana,4056.94
2023-11-10,EL KORAN,3129,3158,6287,entre_semana,4056.94
2023-11-10,LA PARADA,0,21369,21369,entre_semana,4056.94
2023-11-10,CERRITOS II,6546,6737,13283,entre_semana,4056.94
2023-11-11,PEAJE TORO,738,697,1435,fin_de_semana,4037.19
2023-11-11,PEAJE TUNEL LA LINEA QUINDIO,0,4280,4280,fin_de_semana,4037.19
2023-11-11,PEAJE TUNEL LA LINEA TOLIMA,3804,0,3804,fin_de_semana,4037.19
2023-11-11,PLATANAL,1157,1285,2442,fin_de_semana,4037.19
2023-11-11,PTO. TRIUNFO,2309,2351,4660,fin_de_semana,4037.19
2023-11-11,RINCON HONDO,821,860,1681,fin_de_semana,4037.19
2023-11-11,SACHICA,4876,2577,7453,fin_de_semana,4037.19
2023-11-11,SABOYA,2536,981,3517,fin_de_semana,4037.19
2023-11-11,SAN DIEGO,2012,2092,4104,fin_de_semana,4037.19
2023-11-11,SAN JUAN,2687,2327,5014,fin_de_semana,4037.19
2023-11-11,SANCLEMENTE,609,471,1080,fin_de_semana,4037.19
2023-11-11,PEAJE RIO BLANCO,2072,2075,4147,fin_de_semana,4037.19
2023-11-11,RIO FRIO,1081,595,1676,fin_de_semana,4037.19
2023-11-11,TARAZA,1396,1386,2782,fin_de_semana,4037.19
2023-11-11,OIBA,2585,1921,4506,fin_de_semana,4037.19
2023-11-11,LLANOS,1595,1794,3389,fin_de_semana,4037.19
2023-11-11,LOS CUROS,2635,3842,6477,fin_de_semana,4037.19
2023-11-11,ARCABUCO,1929,4201,6130,fin_de_semana,4037.19
2023-11-11,BICENTENARIO,1774,1016,2790,fin_de_semana,4037.19
2023-11-11,BORDO,1947,1974,3921,fin_de_semana,4037.19
2023-11-11,CARIMAGUA,978,803,1781,fin_de_semana,4037.19
2023-11-11,CASABLANCA,7784,4185,11969,fin_de_semana,4037.19
2023-11-11,CANO,1689,1558,3247,fin_de_semana,4037.19
2023-11-11,COCORNA (EL SANTUARIO),3884,2720,6604,fin_de_semana,4037.19
2023-11-11,CRUCERO,764,1021,1785,fin_de_semana,4037.19
2023-11-11,CURITÍ,2636,3465,6101,fin_de_semana,4037.19
2023-11-11,EL KORAN,2565,2228,4793,fin_de_semana,4037.19
2023-11-11,LA PARADA,0,20338,20338,fin_de_semana,4037.19
2023-11-11,CERRITOS II,6341,6197,12538,fin_de_semana,4037.19
2023-11-12,PEAJE TORO,522,570,1092,fin_de_semana,4037.19
2023-11-12,PEAJE TUNEL LA LINEA QUINDIO,0,3464,3464,fin_de_semana,4037.19
2023-11-12,PEAJE TUNEL LA LINEA TOLIMA,3447,0,3447,fin_de_semana,4037.19
2023-11-12,PLATANAL,1006,1057,2063,fin_de_semana,4037.19
2023-11-12,PTO. TRIUNFO,1977,1808,3785,fin_de_semana,4037.19
2023-11-12,RINCON HONDO,685,639,1324,fin_de_semana,4037.19
2023-11-12,SACHICA,3863,3731,7594,fin_de_semana,4037.19
2023-11-12,SABOYA,1355,1336,2691,fin_de_semana,4037.19
2023-11-12,SAN DIEGO,1344,1262,2606,fin_de_semana,4037.19
2023-11-12,SAN JUAN,1647,1814,3461,fin_de_semana,4037.19
2023-11-12,SANCLEMENTE,402,418,820,fin_de_semana,4037.19
2023-11-12,TARAZA,1514,1391,2905,fin_de_semana,4037.19
2023-11-12,RIO FRIO,697,620,1317,fin_de_semana,4037.19
2023-11-12,PEAJE RIO BLANCO,1818,1692,3510,fin_de_semana,4037.19
2023-11-12,OIBA,1909,1866,3775,fin_de_semana,4037.19
2023-11-12,LLANOS,1775,1960,3735,fin_de_semana,4037.19
2023-11-12,ARCABUCO,2346,2517,4863,fin_de_semana,4037.19
2023-11-12,BICENTENARIO,1126,1184,2310,fin_de_semana,4037.19
2023-11-12,BORDO,1632,1475,3107,fin_de_semana,4037.19
2023-11-12,CANO,1511,1358,2869,fin_de_semana,4037.19
2023-11-12,CARIMAGUA,807,970,1777,fin_de_semana,4037.19
2023-11-12,CASABLANCA,5536,4758,10294,fin_de_semana,4037.19
2023-11-12,LOS CUROS,2514,2942,5456,fin_de_semana,4037.19
2023-11-12,COCORNA (EL SANTUARIO),2800,3130,5930,fin_de_semana,4037.19
2023-11-12,CRUCERO,736,866,1602,fin_de_semana,4037.19
2023-11-12,CURITÍ,2522,2642,5164,fin_de_semana,4037.19
2023-11-12,EL KORAN,2337,2440,4777,fin_de_semana,4037.19
2023-11-12,LA PARADA,0,12615,12615,fin_de_semana,4037.19
2023-11-12,CERRITOS II,5373,5173,10546,fin_de_semana,4037.19
2023-11-13,PEAJE TORO,691,726,1417,festivo,4037.19
2023-11-13,PEAJE TUNEL LA LINEA QUINDIO,0,4010,4010,festivo,4037.19
2023-11-13,PEAJE TUNEL LA LINEA TOLIMA,3622,0,3622,festivo,4037.19
2023-11-13,PLATANAL,1205,1027,2232,festivo,4037.19
2023-11-13,PTO. TRIUNFO,2468,2539,5007,festivo,4037.19
2023-11-13,RINCON HONDO,882,870,1752,festivo,4037.19
2023-11-13,SACHICA,2178,4923,7101,festivo,4037.19
2023-11-13,SABOYA,1029,3177,4206,festivo,4037.19
2023-11-13,SAN DIEGO,1870,1757,3627,festivo,4037.19
2023-11-13,SAN JUAN,2192,2313,4505,festivo,4037.19
2023-11-13,SANCLEMENTE,505,669,1174,festivo,4037.19
2023-11-13,PEAJE RIO BLANCO,1757,2338,4095,festivo,4037.19
2023-11-13,RIO FRIO,530,1206,1736,festivo,4037.19
2023-11-13,OIBA,2084,3019,5103,festivo,4037.19
2023-11-13,TARAZA,1339,2047,3386,festivo,4037.19
2023-11-13,LLANOS,2702,1491,4193,festivo,4037.19
2023-11-13,ARCABUCO,4746,2652,7398,festivo,4037.19
2023-11-13,BICENTENARIO,940,2440,3380,festivo,4037.19
2023-11-13,BORDO,2206,1754,3960,festivo,4037.19
2023-11-13,CANO,1844,1600,3444,festivo,4037.19
2023-11-13,CARIMAGUA,657,713,1370,festivo,4037.19
2023-11-13,CASABLANCA,5115,7826,12941,festivo,4037.19
2023-11-13,LOS CUROS,4085,3085,7170,festivo,4037.19
2023-11-13,COCORNA (EL SANTUARIO),2506,5102,7608,festivo,4037.19
2023-11-13,CRUCERO,1019,851,1870,festivo,4037.19
2023-11-13,CURITÍ,3932,2585,6517,festivo,4037.19
2023-11-13,EL KORAN,1763,2933,4696,festivo,4037.19
2023-11-13,LA PARADA,0,12807,12807,festivo,4037.19
2023-11-13,CERRITOS II,5559,5949,11508,festivo,4037.19
2023-11-14,PEAJE TORO,695,532,1227,entre_semana,4037.19
2023-11-14,PEAJE TUNEL LA LINEA QUINDIO,0,3776,3776,entre_semana,4037.19
2023-11-14,PEAJE TUNEL LA LINEA TOLIMA,4032,0,4032,entre_semana,4037.19
2023-11-14,PLATANAL,1233,1163,2396,entre_semana,4037.19
2023-11-14,PTO. TRIUNFO,2447,2336,4783,entre_semana,4037.19
2023-11-14,RINCON HONDO,871,866,1737,entre_semana,4037.19
2023-11-14,SACHICA,1964,2437,4401,entre_semana,4037.19
2023-11-14,SABOYA,1282,1433,2715,entre_semana,4037.19
2023-11-14,SAN DIEGO,2303,2226,4529,entre_semana,4037.19
2023-11-14,SAN JUAN,2726,2378,5104,entre_semana,4037.19
2023-11-14,SANCLEMENTE,497,516,1013,entre_semana,4037.19
2023-11-14,PEAJE RIO BLANCO,3168,2774,5942,entre_semana,4037.19
2023-11-14,RIO FRIO,498,720,1218,entre_semana,4037.19
2023-11-14,TARAZA,1572,1389,2961,entre_semana,4037.19
2023-11-14,OIBA,2139,2184,4323,entre_semana,4037.19
2023-11-14,LLANOS,1687,2178,3865,entre_semana,4037.19
2023-11-14,LOS CUROS,2866,2716,5582,entre_semana,4037.19
2023-11-14,ARCABUCO,2216,2005,4221,entre_semana,4037.19
2023-11-14,BICENTENARIO,1044,1167,2211,entre_semana,4037.19
2023-11-14,BORDO,920,796,1716,entre_semana,4037.19
2023-11-14,CARIMAGUA,919,841,1760,entre_semana,4037.19
2023-11-14,CASABLANCA,4908,4846,9754,entre_semana,4037.19
2023-11-14,CANO,735,933,1668,entre_semana,4037.19
2023-11-14,COCORNA (EL SANTUARIO),3035,2917,5952,entre_semana,4037.19
2023-11-14,CRUCERO,758,661,1419,entre_semana,4037.19
2023-11-14,CURITÍ,2630,2360,4990,entre_semana,4037.19
2023-11-14,EL KORAN,2775,2445,5220,entre_semana,4037.19
2023-11-14,LA PARADA,0,20998,20998,entre_semana,4037.19
2023-11-14,CERRITOS II,5681,5947,11628,entre_semana,4037.19
2023-11-15,PTO. TRIUNFO,2512,2304,4816,entre_semana,3963.57
2023-11-15,PEAJE TORO,863,1156,2019,entre_semana,3963.57
2023-11-15,PEAJE TUNEL LA LINEA QUINDIO,0,3783,3783,entre_semana,3963.57
2023-11-15,PEAJE TUNEL LA LINEA TOLIMA,3810,0,3810,entre_semana,3963.57
2023-11-15,PLATANAL,1416,1154,2570,entre_semana,3963.57
2023-11-15,RINCON HONDO,865,850,1715,entre_semana,3963.57
2023-11-15,TARAZA,2078,1697,3775,entre_semana,3963.57
2023-11-15,SABOYA,1449,1187,2636,entre_semana,3963.57
2023-11-15,SACHICA,1896,2110,4006,entre_semana,3963.57
2023-11-15,SAN DIEGO,2147,2133,4280,entre_semana,3963.57
2023-11-15,SAN JUAN,2616,2420,5036,entre_semana,3963.57
2023-11-15,SANCLEMENTE,455,474,929,entre_semana,3963.57
2023-11-15,RIO FRIO,582,686,1268,entre_semana,3963.57
2023-11-15,PEAJE RIO BLANCO,3560,3218,6778,entre_semana,3963.57
2023-11-15,OIBA,2294,1856,4150,entre_semana,3963.57
2023-11-15,LLANOS,1963,2421,4384,entre_semana,3963.57
2023-11-15,ARCABUCO,1863,2045,3908,entre_semana,3963.57
2023-11-15,BICENTENARIO,1177,1062,2239,entre_semana,3963.57
2023-11-15,BORDO,916,1025,1941,entre_semana,3963.57
2023-11-15,CANO,922,890,1812,entre_semana,3963.57
2023-11-15,CARIMAGUA,1069,1217,2286,entre_semana,3963.57
2023-11-15,CASABLANCA,4891,4647,9538,entre_semana,3963.57
2023-11-15,LOS CUROS,2863,2647,5510,entre_semana,3963.57
2023-11-15,COCORNA (EL SANTUARIO),2966,3101,6067,entre_semana,3963.57
2023-11-15,CRUCERO,714,764,1478,entre_semana,3963.57
2023-11-15,CURITÍ,2746,2267,5013,entre_semana,3963.57
2023-11-15,EL KORAN,3104,2469,5573,entre_semana,3963.57
2023-11-15,LA PARADA,0,20388,20388,entre_semana,3963.57
2023-11-15,CERRITOS II,4954,5255,10209,entre_semana,3963.57
2023-11-16,PEAJE TORO,702,601,1303,entre_semana,3976.84
2023-11-16,PEAJE TUNEL LA LINEA QUINDIO,0,3965,3965,entre_semana,3976.84
2023-11-16,PLATANAL,1340,1122,2462,entre_semana,3976.84
2023-11-16,PTO. TRIUNFO,2536,2377,4913,entre_semana,3976.84
2023-11-16,RINCON HONDO,999,865,1864,entre_semana,3976.84
2023-11-16,RIO FRIO,547,651,1198,entre_semana,3976.84
2023-11-16,SAN DIEGO,2018,2268,4286,entre_semana,3976.84
2023-11-16,SACHICA,2054,2212,4266,entre_semana,3976.84
2023-11-16,PEAJE RIO BLANCO,3258,3156,6414,entre_semana,3976.84
2023-11-16,SAN JUAN,2676,2431,5107,entre_semana,3976.84
2023-11-16,SANCLEMENTE,472,462,934,entre_semana,3976.84
2023-11-16,TARAZA,1924,1848,3772,entre_semana,3976.84
2023-11-16,SABOYA,1464,1219,2683,entre_semana,3976.84
2023-11-16,OIBA,2282,1882,4164,entre_semana,3976.84
2023-11-16,PEAJE TUNEL LA LINEA TOLIMA,4089,0,4089,entre_semana,3976.84
2023-11-16,LLANOS,2186,2455,4641,entre_semana,3976.84
2023-11-16,LOS CUROS,2854,2718,5572,entre_semana,3976.84
2023-11-16,BICENTENARIO,1166,1134,2300,entre_semana,3976.84
2023-11-16,BORDO,1099,1006,2105,entre_semana,3976.84
2023-11-16,CANO,926,981,1907,entre_semana,3976.84
2023-11-16,CARIMAGUA,1066,1183,2249,entre_semana,3976.84
2023-11-16,CASABLANCA,4931,4567,9498,entre_semana,3976.84
2023-11-16,ARCABUCO,1848,2018,3866,entre_semana,3976.84
2023-11-16,COCORNA (EL SANTUARIO),2924,3106,6030,entre_semana,3976.84
2023-11-16,CRUCERO,680,763,1443,entre_semana,3976.84
2023-11-16,CURITÍ,2677,2350,5027,entre_semana,3976.84
2023-11-16,EL KORAN,2837,2781,5618,entre_semana,3976.84
2023-11-16,LA PARADA,0,19954,19954,entre_semana,3976.84
2023-11-16,CERRITOS II,6042,6164,12206,entre_semana,3976.84
2023-11-17,PEAJE TUNEL LA LINEA QUINDIO,0,3931,3931,entre_semana,4077.44
2023-11-17,PEAJE TUNEL LA LINEA TOLIMA,3876,0,3876,entre_semana,4077.44
2023-11-17,PLATANAL,1229,1255,2484,entre_semana,4077.44
2023-11-17,PTO. TRIUNFO,2247,2461,4708,entre_semana,4077.44
2023-11-17,RINCON HONDO,996,813,1809,entre_semana,4077.44
2023-11-17,RIO FRIO,615,633,1248,entre_semana,4077.44
2023-11-17,SAN DIEGO,2230,2442,4672,entre_semana,4077.44
2023-11-17,SACHICA,2805,2386,5191,entre_semana,4077.44
2023-11-17,SAN JUAN,2980,2566,5546,entre_semana,4077.44
2023-11-17,SANCLEMENTE,519,540,1059,entre_semana,4077.44
2023-11-17,TARAZA,1707,2002,3709,entre_semana,4077.44
2023-11-17,PEAJE TORO,673,648,1321,entre_semana,4077.44
2023-11-17,SABOYA,1465,1247,2712,entre_semana,4077.44
2023-11-17,PEAJE RIO BLANCO,3078,3485,6563,entre_semana,4077.44
2023-11-17,CANO,1079,828,1907,entre_semana,4077.44
2023-11-17,LOS CUROS,2742,2834,5576,entre_semana,4077.44
2023-11-17,OIBA,2060,1970,4030,entre_semana,4077.44
2023-11-17,BICENTENARIO,1205,1115,2320,entre_semana,4077.44
2023-11-17,BORDO,1017,1181,2198,entre_semana,4077.44
2023-11-17,CARIMAGUA,1153,978,2131,entre_semana,4077.44
2023-11-17,CASABLANCA,5483,4761,10244,entre_semana,4077.44
2023-11-17,CERRITOS II,6085,6511,12596,entre_semana,4077.44
2023-11-17,ARCABUCO,1987,2492,4479,entre_semana,4077.44
2023-11-17,CRUCERO,728,741,1469,entre_semana,4077.44
2023-11-17,CURITÍ,2521,2582,5103,entre_semana,4077.44
2023-11-17,EL KORAN,2407,2858,5265,entre_semana,4077.44
2023-11-17,LA PARADA,0,20785,20785,entre_semana,4077.44
2023-11-17,LLANOS,2129,2090,4219,entre_semana,4077.44
2023-11-17,COCORNA (EL SANTUARIO),3325,3054,6379,entre_semana,4077.44
2023-11-18,PEAJE TORO,583,560,1143,fin_de_semana,4116.59
2023-11-18,PEAJE TUNEL LA LINEA QUINDIO,0,3581,3581,fin_de_semana,4116.59
2023-11-18,PLATANAL,1174,1189,2363,fin_de_semana,4116.59
2023-11-18,PTO. TRIUNFO,1735,2085,3820,fin_de_semana,4116.59
2023-11-18,RINCON HONDO,625,885,1510,fin_de_semana,4116.59
2023-11-18,RIO FRIO,606,501,1107,fin_de_semana,4116.59
2023-11-18,SAN DIEGO,2029,1910,3939,fin_de_semana,4116.59
2023-11-18,SACHICA,2951,2350,5301,fin_de_semana,4116.59
2023-11-18,SAN JUAN,2777,2268,5045,fin_de_semana,4116.59
2023-11-18,SANCLEMENTE,465,428,893,fin_de_semana,4116.59
2023-11-18,TARAZA,1458,1881,3339,fin_de_semana,4116.59
2023-11-18,PEAJE RIO BLANCO,2716,2974,5690,fin_de_semana,4116.59
2023-11-18,SABOYA,1462,1085,2547,fin_de_semana,4116.59
2023-11-18,OIBA,1990,1523,3513,fin_de_semana,4116.59
2023-11-18,PEAJE TUNEL LA LINEA TOLIMA,2997,0,2997,fin_de_semana,4116.59
2023-11-18,LLANOS,2210,1811,4021,fin_de_semana,4116.59
2023-11-18,BICENTENARIO,1164,1018,2182,fin_de_semana,4116.59
2023-11-18,BORDO,716,798,1514,fin_de_semana,4116.59
2023-11-18,CANO,825,890,1715,fin_de_semana,4116.59
2023-11-18,CARIMAGUA,1203,895,2098,fin_de_semana,4116.59
2023-11-18,CASABLANCA,5518,4113,9631,fin_de_semana,4116.59
2023-11-18,CERRITOS II,5579,5816,11395,fin_de_semana,4116.59
2023-11-18,ARCABUCO,1791,2314,4105,fin_de_semana,4116.59
2023-11-18,CRUCERO,651,770,1421,fin_de_semana,4116.59
2023-11-18,CURITÍ,2229,2120,4349,fin_de_semana,4116.59
2023-11-18,LOS CUROS,2449,1970,4419,fin_de_semana,4116.59
2023-11-18,EL KORAN,2449,2371,4820,fin_de_semana,4116.59
2023-11-18,LA PARADA,0,20650,20650,fin_de_semana,4116.59
2023-11-18,COCORNA (EL SANTUARIO),2968,2635,5603,fin_de_semana,4116.59
2023-11-19,PEAJE TORO,543,478,1021,fin_de_semana,4116.59
2023-11-19,PEAJE TUNEL LA LINEA QUINDIO,0,3119,3119,fin_de_semana,4116.59
2023-11-19,PEAJE TUNEL LA LINEA TOLIMA,3283,0,3283,fin_de_semana,4116.59
2023-11-19,PLATANAL,1135,1124,2259,fin_de_semana,4116.59
2023-11-19,PTO. TRIUNFO,1967,1636,3603,fin_de_semana,4116.59
2023-11-19,RINCON HONDO,873,569,1442,fin_de_semana,4116.59
2023-11-19,SACHICA,2378,3179,5557,fin_de_semana,4116.59
2023-11-19,SABOYA,1083,1640,2723,fin_de_semana,4116.59
2023-11-19,SAN DIEGO,1495,1607,3102,fin_de_semana,4116.59
2023-11-19,SAN JUAN,1714,2008,3722,fin_de_semana,4116.59
2023-11-19,SANCLEMENTE,388,439,827,fin_de_semana,4116.59
2023-11-19,PEAJE RIO BLANCO,3059,3018,6077,fin_de_semana,4116.59
2023-11-19,RIO FRIO,410,589,999,fin_de_semana,4116.59
2023-11-19,OIBA,1810,2012,3822,fin_de_semana,4116.59
2023-11-19,TARAZA,1450,1881,3331,fin_de_semana,4116.59
2023-11-19,LLANOS,1923,2039,3962,fin_de_semana,4116.59
2023-11-19,ARCABUCO,2683,2068,4751,fin_de_semana,4116.59
2023-11-19,BICENTENARIO,929,1275,2204,fin_de_semana,4116.59
2023-11-19,BORDO,1112,979,2091,fin_de_semana,4116.59
2023-11-19,CANO,1065,997,2062,fin_de_semana,4116.59
2023-11-19,CARIMAGUA,859,883,1742,fin_de_semana,4116.59
2023-11-19,CASABLANCA,4303,5936,10239,fin_de_semana,4116.59
2023-11-19,LOS CUROS,2692,2309,5001,fin_de_semana,4116.59
2023-11-19,COCORNA (EL SANTUARIO),2129,3186,5315,fin_de_semana,4116.59
2023-11-19,CRUCERO,727,711,1438,fin_de_semana,4116.59
2023-11-19,CURITÍ,2557,2100,4657,fin_de_semana,4116.59
2023-11-19,EL KORAN,2209,2718,4927,fin_de_semana,4116.59
2023-11-19,LA PARADA,0,13405,13405,fin_de_semana,4116.59
2023-11-19,CERRITOS II,4840,4844,9684,fin_de_semana,4116.59
2023-11-20,PEAJE TORO,506,440,946,entre_semana,4116.59
2023-11-20,PEAJE TUNEL LA LINEA QUINDIO,0,3278,3278,entre_semana,4116.59
2023-11-20,PEAJE TUNEL LA LINEA TOLIMA,3296,0,3296,entre_semana,4116.59
2023-11-20,PLATANAL,1131,1017,2148,entre_semana,4116.59
2023-11-20,PTO. TRIUNFO,2146,2164,4310,entre_semana,4116.59
2023-11-20,RINCON HONDO,956,814,1770,entre_semana,4116.59
2023-11-20,SACHICA,1915,2357,4272,entre_semana,4116.59
2023-11-20,SABOYA,1249,1175,2424,entre_semana,4116.59
2023-11-20,SAN DIEGO,2233,2231,4464,entre_semana,4116.59
2023-11-20,SAN JUAN,2714,2503,5217,entre_semana,4116.59
2023-11-20,SANCLEMENTE,577,300,877,entre_semana,4116.59
2023-11-20,PEAJE RIO BLANCO,2999,2783,5782,entre_semana,4116.59
2023-11-20,RIO FRIO,409,449,858,entre_semana,4116.59
2023-11-20,TARAZA,1284,1418,2702,entre_semana,4116.59
2023-11-20,OIBA,1915,1844,3759,entre_semana,4116.59
2023-11-20,LLANOS,1444,1899,3343,entre_semana,4116.59
2023-11-20,LOS CUROS,2558,2499,5057,entre_semana,4116.59
2023-11-20,ARCABUCO,1860,2023,3883,entre_semana,4116.59
2023-11-20,BICENTENARIO,1034,1065,2099,entre_semana,4116.59
2023-11-20,BORDO,1473,1405,2878,entre_semana,4116.59
2023-11-20,CARIMAGUA,838,708,1546,entre_semana,4116.59
2023-11-20,CASABLANCA,4633,4673,9306,entre_semana,4116.59
2023-11-20,CANO,977,1265,2242,entre_semana,4116.59
2023-11-20,COCORNA (EL SANTUARIO),2825,2581,5406,entre_semana,4116.59
2023-11-20,CRUCERO,764,766,1530,entre_semana,4116.59
2023-11-20,CURITÍ,2367,2213,4580,entre_semana,4116.59
2023-11-20,EL KORAN,2572,2274,4846,entre_semana,4116.59
2023-11-20,LA PARADA,0,19507,19507,entre_semana,4116.59
2023-11-20,CERRITOS II,5436,5818,11254,entre_semana,4116.59
2023-11-21,RINCON HONDO,407,403,810,entre_semana,4033.83
2023-11-21,PEAJE TUNEL LA LINEA QUINDIO,0,3763,3763,entre_semana,4033.83
2023-11-21,PEAJE TUNEL LA LINEA TOLIMA,3790,0,3790,entre_semana,4033.83
2023-11-21,PLATANAL,1170,1081,2251,entre_semana,4033.83
2023-11-21,PTO. TRIUNFO,2401,2187,4588,entre_semana,4033.83
2023-11-21,RIO FRIO,474,479,953,entre_semana,4033.83
2023-11-21,PEAJE TORO,503,435,938,entre_semana,4033.83
2023-11-21,SACHICA,1933,2173,4106,entre_semana,4033.83
2023-11-21,SAN DIEGO,2041,1897,3938,entre_semana,4033.83
2023-11-21,SAN JUAN,2623,2502,5125,entre_semana,4033.83
2023-11-21,SANCLEMENTE,483,377,860,entre_semana,4033.83
2023-11-21,TARAZA,1951,1848,3799,entre_semana,4033.83
2023-11-21,SABOYA,1307,1142,2449,entre_semana,4033.83
2023-11-21,PEAJE RIO BLANCO,2904,2677,5581,entre_semana,4033.83
2023-11-21,CANO,1718,1431,3149,entre_semana,4033.83
2023-11-21,LOS CUROS,2599,2583,5182,entre_semana,4033.83
2023-11-21,BICENTENARIO,1100,1030,2130,entre_semana,4033.83
2023-11-21,BORDO,1944,2009,3953,entre_semana,4033.83
2023-11-21,OIBA,2047,1884,3931,entre_semana,4033.83
2023-11-21,CARIMAGUA,931,1115,2046,entre_semana,4033.83
2023-11-21,CASABLANCA,4651,4357,9008,entre_semana,4033.83
2023-11-21,CERRITOS II,5752,5914,11666,entre_semana,4033.83
2023-11-21,ARCABUCO,1848,1892,3740,entre_semana,4033.83
2023-11-21,CRUCERO,644,680,1324,entre_semana,4033.83
2023-11-21,CURITÍ,2420,2329,4749,entre_semana,4033.83
2023-11-21,EL KORAN,2970,2428,5398,entre_semana,4033.83
2023-11-21,LA PARADA,0,19848,19848,entre_semana,4033.83
2023-11-21,LLANOS,2328,2226,4554,entre_semana,4033.83
2023-11-21,COCORNA (EL SANTUARIO),2848,2796,5644,entre_semana,4033.83
2023-11-22,PEAJE TUNEL LA LINEA QUINDIO,0,3948,3948,entre_semana,4060.15
2023-11-22,PEAJE TUNEL LA LINEA TOLIMA,3943,0,3943,entre_semana,4060.15
2023-11-22,PLATANAL,1235,1150,2385,entre_semana,4060.15
2023-11-22,PTO. TRIUNFO,2757,2432,5189,entre_semana,4060.15
2023-11-22,RINCON HONDO,971,873,1844,entre_semana,4060.15
2023-11-22,RIO FRIO,499,452,951,entre_semana,4060.15
2023-11-22,SAN DIEGO,2203,2165,4368,entre_semana,4060.15
2023-11-22,SACHICA,1920,2218,4138,entre_semana,4060.15
2023-11-22,SAN JUAN,2675,2397,5072,entre_semana,4060.15
2023-11-22,SANCLEMENTE,465,465,930,entre_semana,4060.15
2023-11-22,TARAZA,1849,1792,3641,entre_semana,4060.15
2023-11-22,PEAJE TORO,570,443,1013,entre_semana,4060.15
2023-11-22,SABOYA,1431,1133,2564,entre_semana,4060.15
2023-11-22,PEAJE RIO BLANCO,2534,2043,4577,entre_semana,4060.15
2023-11-22,OIBA,2359,1841,4200,entre_semana,4060.15
2023-11-22,LOS CUROS,2894,2683,5577,entre_semana,4060.15
2023-11-22,BICENTENARIO,1086,1139,2225,entre_semana,4060.15
2023-11-22,BORDO,1884,1659,3543,entre_semana,4060.15
2023-11-22,CANO,1446,1445,2891,entre_semana,4060.15
2023-11-22,CARIMAGUA,1106,1020,2126,entre_semana,4060.15
2023-11-22,CASABLANCA,4787,4435,9222,entre_semana,4060.15
2023-11-22,CERRITOS II,5933,6129,12062,entre_semana,4060.15
